course_id,instructor,instructor_rating
6561,,3.0
6561,,3.0
6562,Sara Buhrlage,4.2
6562,Philip Cole,4.2
6562,Catherine Dubreuil,4.2
6563,Stephen Blacklow,3.91
6563,Philip Cole,3.91
6563,Eric Fischer,3.91
6563,Andrew Kruse,3.91
6590,Spyros Artavanis-Tsakonas,
6590,,
6590,,2.83
6590,Elaine Elion,2.83
6590,Lucas Farnung,2.83
6590,Daniel Finley,2.83
6590,Steven Gygi,2.83
6590,Marcia Haigis,2.83
6590,John Hanna,2.83
6590,Wade Harper,2.83
6590,Vikram Khurana,2.83
6590,Amy Lee,2.83
6590,,2.83
6590,,2.83
6590,Andrea McClatchey,2.83
6590,Danesh Moazed,2.83
6590,,2.83
6590,Pere Puigserver,2.83
6590,Adrian Salic,2.83
6590,Susan Shao,2.83
6590,Radhika Subramanian,2.83
6590,David Van Vactor,
6590,,2.83
6590,Malcolm Whitman,2.83
6591,John Flanagan,4.0
6591,Guillermo Garcia-Cardena,4.0
6591,Vandana Gupta,
6591,Karl Koehler,4.0
6591,Jordan Kreidberg,4.0
6591,Andrew Lassar,4.0
6591,Jessica Lehoczky,4.0
6591,Sean Megason,4.0
6591,Olivier Pourquie,4.0
6592,Naama Kanarek,
6592,,4.67
6592,Kornelia Polyak,4.67
6592,,
6592,Geoffrey Shapiro,4.67
6592,,
6592,,4.67
6592,Marc Vidal,4.67
6592,Kai Wucherpfennig,4.67
6729,John Flanagan,4.0
6729,Guillermo Garcia-Cardena,4.0
6729,Vandana Gupta,
6729,Karl Koehler,4.0
6729,Jordan Kreidberg,4.0
6729,Andrew Lassar,4.0
6729,Jessica Lehoczky,4.0
6729,Sean Megason,4.0
6729,Olivier Pourquie,4.0
7247,David Sweetser,
7417,Scott Lovitch,4.42
7576,,3.17
7576,,3.17
7576,,3.17
7576,,
7576,,3.17
7576,,3.17
7576,Wendy Garrett,
7576,,
7576,Marcia Haigis,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,Craig Platt,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7576,,3.17
7577,Duane Wesemann,4.0
7766,Tom Bernhardt,4.8
7766,Simon Dove,4.8
7766,Sophie Helaine,4.8
7766,David Rudner,4.8
7768,Richard Born,4.6
7768,David Glass,
7768,,4.6
7848,Edward Kravitz,
7848,Susanna Mierau,3.93
7848,Patricia Musolino,3.93
7848,Beth Stevens,3.93
7851,Mark Andermann,3.71
7851,John Assad,3.71
7851,,3.71
7851,,
7851,,
7851,Jan Drugowitsch,3.71
7851,Lisa Goodrich,3.71
7851,Christopher Harvey,3.71
7851,Lauren Orefice,3.71
7851,Carlos Ponce,3.71
7851,Rosalind Segal,3.71
7851,Anne Takesian,3.71
7851,Taralyn Tan,
7851,Rachel Wilson,
7851,,3.71
7852,Gabriel Kreiman,4.03
8114,Ramon Franco,4.2
8114,David Jung,4.2
8293,Todd Allen,4.86
8293,James Cunningham,4.86
8293,Gaurav Gaiha,4.86
8293,Benjamin Gewurz,
8293,Smita Gopinath,
8293,Sun Hur,4.86
8293,Sizun Jiang,4.86
8293,Jonathan Li,4.86
8293,Silvia Rouskin,4.86
8293,Aaron Schmidt,4.86
8293,Joe Sodroski,4.86
7763,Sean Gilsdorf,5.0
7765,William Granara,5.0
7720,William Milberg,
7721,David Silbersweig,
7724,Michael Ferguson,4.5
7724,Sara Lazar,4.5
7725,Lisa Nickerson,3.9
7629,Andrew Berry,3.58
7629,Monica Boselli,3.58
7629,Hopi Hoekstra,3.58
7629,Emma Maria Ostapovich,3.58
7629,Pardis Sabeti,
7632,Michael Desai,
7632,Cassandra Extavour,
7632,Andrew Murray,4.58
7632,Emma Nagy,4.58
7632,Benjamin de Bivort,4.58
7627,Alain Viel,3.78
7751,Sam Kunes,3.29
7751,Jessica Liu,3.29
7752,Monique Brewster,3.67
7752,,3.67
7752,Maxim Prigozhin,3.67
7753,Michel Becuwe,
7753,Ethan Garner,
7753,Jeff Lichtman,4.14
7756,Dominic Mao,4.81
7758,Monique Brewster,4.19
7758,Dominic Mao,4.19
7727,Alain Viel,5.0
7728,Florian Engert,4.86
7731,Ryan Draft,4.25
7731,Kathleen Quast,4.25
7732,Catherine Dulac,4.1
7733,Joshua Sanes,
7735,Takao Hensch,4.08
7736,Victoria D'Souza,
7739,Nancy Kleckner,4.0
7740,Michael Greenberg,4.67
7740,Jeff Lichtman,4.67
7740,Richard Losick,4.67
7741,Haim Sompolinsky,3.93
7742,Kevin Dalton,4.86
7742,Rachelle Gaudet,4.86
7743,Vladimir Denic,5.0
7743,,3.8
7744,Craig Hunter,2.57
7744,James Mallet,2.57
7746,Doeke Hekstra,3.33
7746,Daniel Needleman,3.33
7747,,
7747,Roya Huang,3.13
7780,Michael Uy,
7805,Joseph Jakubowski,3.74
7782,Federico Cortese,4.64
7787,Andrew Clark,4.75
7791,Andrew Clark,5.0
7795,Andrew Clark,4.72
7802,Yosvany Terry,
7806,Carolyn Abbate,4.52
7815,Robert Morrison,4.6
7817,Alexander Rehding,
7818,Yvette Jackson,3.67
7784,Federico Cortese,4.2
7792,Chaya Czernowin,4.22
7796,Esperanza Spalding,4.57
7800,Jessica Bodner,4.86
7800,Daniel Chong,
7800,Ken Hamao,4.86
7800,Kee-Hyun Kim,4.86
7803,Emmett Price,5.0
7804,Joseph Jakubowski,3.38
7807,Richard Wolf,3.2
7809,Frank Lehman,4.86
7812,Carolyn Abbate,4.4
6448,Julia Rhyder,4.2
6538,Amr Madi,4.89
6538,Richard Cozzens,4.75
6538,Richard Cozzens,4.5
6538,Richard Cozzens,4.71
6540,Gregory Halaby,4.31
6532,Amr Madi,4.88
6532,Amr Madi,4.75
6534,Muhammad Habib,4.71
6536,William Granara,5.0
7580,Khaled El-Rouayheb,4.6
7581,Mary Elston,4.75
7774,Irit Aharony,4.57
7770,Irit Aharony,4.0
7772,Irit Aharony,4.2
7819,Gojko Barjamovic,4.5
7820,David Stern,4.6
7884,Mojtaba Ebrahimian,
8289,Meryem Demir,4.83
8288,Meryem Demir,5.0
7843,Bence Olveczky,4.21
7843,Naomi Pierce,4.21
7846,Ryan Draft,4.83
7846,Laura Magnotti,
7847,Ryan Draft,4.67
7847,Laura Magnotti,4.67
7822,,5.0
7824,,4.56
7826,,4.22
7828,,4.08
7830,,4.73
7831,Florian Engert,4.86
7832,Ryan Draft,4.25
7832,Kathleen Quast,4.25
7835,Catherine Dulac,4.1
7836,Gabriel Kreiman,4.03
7838,Joshua Sanes,
7840,Takao Hensch,4.08
7841,Laura Magnotti,4.59
7842,Haim Sompolinsky,3.93
7837,Samuel Gershman,4.25
7876,Noel Holbrook,4.23
7876,Elena Kramer,
7878,Paul Moorcroft,4.0
7878,Benton Taylor,4.0
7879,Nadja Drabon,4.33
7879,David Johnston,
7879,Javier Ortega-Hernandez,4.33
7880,Bence Olveczky,4.21
7880,Naomi Pierce,4.21
7881,Aaron Hartmann,4.42
7855,Charles Davis,4.83
7856,Kathleen Pritchett-Corning,4.79
7857,David Foster,4.27
7858,Gonzalo Giribet,
7859,Matthew Harris,4.8
7859,Mansi Srivastava,4.8
7859,Clifford Tabin,4.8
7860,Peter Girguis,4.72
7861,David Haig,4.45
7864,Andrew Biewener,4.86
7865,Scott Edwards,4.57
7866,Stephanie Pierce,
7868,David Moreno Mateos,4.4
7869,Yun Zhang,4.09
7871,John Wakeley,4.63
7872,Michael Gilmore,4.4
7874,Scott Edwards,4.0
7903,Seth Robertson,
7914,Seth Robertson,5.0
7916,,4.5
7916,,4.43
7916,,4.5
7918,Cheryl Chen,3.75
7886,James Doyle,4.0
7887,Seth Robertson,
7894,Warren Goldfarb,4.13
7895,Warren Goldfarb,4.89
7896,Cheryl Chen,
7897,Susanna Siegel,4.33
7898,Selim Berker,4.78
7901,Emilio Mora,5.0
7904,Emilio Mora,5.0
7907,Parimal Patil,
7908,Sean Kelly,
7926,Melissa Franklin,2.94
7926,Gregory Kestin,2.94
7926,Timothy Milbourne,
7923,Efthimios Kaxiras,
7923,Anna Klales,3.89
7927,Nathan Melenbrink,
7941,Kathryn Ledbetter,4.54
7941,James Mitchell,4.54
7941,Julia Mundy,4.54
7941,,4.54
7943,Carlos Arguelles Delgado,3.6
7943,James Mitchell,3.6
7943,Amir Yacoby,
7945,John Huth,4.06
7945,Mara Prentiss,4.06
7928,Kathryn Ledbetter,4.38
7928,Masahiro Morii,4.38
7930,David Abrams,4.5
7931,David Morin,4.74
7932,Lene Hau,
7933,Jacob Barandes,4.75
7936,Louis Deslauriers,4.55
7936,,4.55
7939,Philip Kim,4.33
7947,Mikhail Lukin,4.29
7948,Markus Greiner,4.57
7949,Susanne Yelin,3.76
7952,Jenny Hoffman,3.43
7952,Matteo Mitrano,3.43
7954,Robert Westervelt,4.4
7955,Vinothan Manoharan,
7956,Daniel Jafferis,4.43
7957,Xi Yin,5.0
7959,David Abrams,4.5
7960,Haim Sompolinsky,3.93
7961,Girma Hailu,4.0
7962,Jenny Hoffman,3.43
7962,Matteo Mitrano,3.43
7964,Matthew Reece,4.38
7966,Matthew Schwartz,4.67
7969,David Nelson,5.0
7971,Ashvin Vishwanath,4.75
7973,Daniel Needleman,4.73
7973,Suzanne Smith,4.73
7920,David Canning,4.11
7920,Jarvis Chen,4.11
7920,Tyler VanderWeele,4.11
7982,Jason Mitchell,3.84
7982,Nicole Noll,
8010,Jesse Snedeker,3.63
8018,Rebecca Shingleton,4.37
8050,,4.23
8050,Jessica Jones,
8050,,4.23
8051,,5.0
8051,,5.0
8053,,4.82
8053,,4.82
8055,,4.33
8055,,4.33
8057,,4.63
8057,,4.63
7984,Nicole Noll,
7986,Jacob Rode,4.83
7987,Mayron Piccolo Pereira Piccolo Ribeiro,4.08
7992,Randy Buckner,5.0
7993,Tomer Ullman,4.74
7994,Elizabeth Phelps,4.5
7997,Samuel Gershman,4.25
7998,George Alvarez,4.9
8000,Holly Parker,4.6
8003,Timothy Valshtein,4.23
8005,Timothy Valshtein,4.64
8006,Mahzarin Banaji,4.9
8009,Jennifer Perry,4.59
8011,Selva Lewin-Bizan,4.75
8012,Elizabeth Spelke,3.6
8014,Leah Somerville,4.47
8016,Jessica Jones,3.73
8019,Richard McNally,4.1
8021,Mayron Piccolo Pereira Piccolo Ribeiro,4.44
8023,Mark Hatzenbuehler,4.78
8024,Matthew Nock,4.64
8027,Grace Lin,4.15
8029,Leslie Rith-Najarian,3.21
8031,Patrick Mair,4.89
8037,John Weisz,4.71
8038,Fiery Cushman,4.5
8040,Francesca Gino,4.61
8044,Mark Hatzenbuehler,4.67
8044,Katie McLaughlin,4.67
8044,Rebecca Shingleton,4.67
8046,Talia Konkle,5.0
8046,Tomer Ullman,5.0
8048,,4.0
8062,David L. Carrasco,4.33
8067,Charles Lockwood,4.77
8069,Courtney Lamberth,4.8
8070,David Lamberth,4.0
8061,Amy Hollywood,5.0
8065,Mayra Rivera,5.0
7030,Nicole Mills,5.0
7032,,4.45
7032,,4.6
7032,,4.33
7032,,3.67
7032,,4.8
7035,,4.91
7040,,4.75
7040,,4.54
7042,,3.63
7042,,
7044,Claire-Marie Brisson,4.63
7044,Claire-Marie Brisson,4.86
7046,,3.71
7046,Karen Turman,3.86
7048,,4.86
7050,Matthew Rodriguez,3.38
7052,Matthew Rodriguez,4.64
7033,Virginie Greene,5.0
7034,Janet Beizer,5.0
7585,,4.25
7587,,
7587,Elisa Tragni Maloney,4.82
7587,,
7589,,5.0
7592,,4.8
7593,Chiara Trebaiocchi,5.0
7590,Francesco Erspamer,4.71
7978,,5.0
7979,,4.5
8071,Emanuele Coccia,4.53
8192,,4.5
8192,,4.38
8194,,4.0
8194,,3.63
8194,Jorge Mendez Seijas,5.0
8194,Jorge Mendez Seijas,
8194,,4.89
8194,,4.4
8194,,
8194,,4.0
8194,,
8194,,
8199,,
8204,,4.45
8204,,3.67
8204,,4.55
8204,,4.67
8204,,4.44
8204,,4.13
8204,,4.14
8207,,4.4
8207,,4.9
8207,,4.36
8207,,4.78
8207,,4.88
8207,,4.0
8207,,4.45
8209,,
8209,,4.78
8209,Johanna Liander,4.64
8209,,
8209,,4.8
8212,,4.9
8212,,4.79
8212,,5.0
8214,,5.0
8215,Maria Parra-Velasco,4.87
8217,Adriana Gutierrez,5.0
8217,,
8217,,5.0
8219,Daniel Aguirre-Oteiza,4.56
8220,Daniel Aguirre-Oteiza,5.0
8200,Raquel Vega-Duran,4.85
8201,Diana Sorensen,4.67
8202,Aina Obis Monne,4.58
8205,Jorge Sanchez Cruz,4.0
8075,Alexandra Vacroux,4.8
8077,Alexandra Vacroux,4.75
6565,Tatiana Kuzmic,4.83
8085,Natalia Chirkov,4.83
8085,Steven Clancy,4.83
8085,Natalia Chirkov,
8085,Steven Clancy,
8087,Veronika Egorova,
8089,Veronika Egorova,
8079,Veronika Egorova,
8081,Svitlana Malykhina,4.78
8083,,4.4
8115,Daria Khitrova,4.88
8118,Nariman Skakov,4.89
8119,Julie Buckler,
8120,Iaroslava Strikha,4.8
8125,Amy Alemu,4.36
8125,Bo-Mi Choi,4.36
8125,Charles Clavey,4.36
8125,Sean Gray,
8125,Jonathan Hansen,4.36
8125,Ana Isabel Keilson,
8125,Glory Liu,
8125,Abigail Modaff,4.36
8125,Justin Reynolds,4.36
8125,Tracey Rosen,
8125,Don Tontiplaphol,4.36
8125,Rosemarie Wagner,4.36
8125,William Whitham,4.36
8125,Rob Willison,4.36
8126,Andrew Brandel,3.96
8131,Terry Aladjem,3.78
8133,Kiku Adatto,4.7
8135,Nicole Newendorp,5.0
8140,Tracey Rosen,5.0
8183,Danilo Mandic,4.5
8185,,3.88
8188,Rachel Meyer,
8189,,5.0
8171,Paul Chang,3.81
8143,Danilo Mandic,4.45
8145,Jocelyn Viterna,
8147,Shai Dromi,3.82
8148,Monique Ouimette,3.41
8150,Gregory Narr,4.0
8151,Joscha Legewie,4.38
8152,Manja Klemencic,4.89
8155,Leah Muse-Orlinoff,
8156,Ellis Monk,4.4
8158,Yuval Feinstein,4.11
8161,Gregory Narr,4.0
8163,Benjamin Bradlow,4.4
8164,Jacqueline Cooke-Rivers,4.33
8168,Benjamin Bradlow,4.0
8170,Michele Lamont,2.89
8175,Frank Dobbin,2.4
8176,Ellis Monk,3.62
8177,Alexandra Killewald,4.5
8180,Daniel Schneider,4.8
7440,Richard Delacy,5.0
7442,Richard Delacy,
7443,Hajnalka Kovacs,5.0
8091,Nell Hawley,5.0
8252,Kelly McConville,
8252,Kevin A. Rader,4.0
8222,Kelly McConville,4.4
8223,Kevin A. Rader,
8223,Julie Vu,
8225,Kevin A. Rader,
8227,Neil Shephard,4.03
8228,Giovanni Parmigiani,4.13
8231,Mark Glickman,3.55
8231,Pavlos Protopapas,3.55
8232,Stephen Blyth,4.59
8233,Tracy Ke,3.35
8235,Mark Glickman,4.09
8237,Subhabrata Sen,4.55
8239,Susan Murphy,4.31
8240,Pragya Sur,3.76
8243,Morgane Austern,4.0
8244,Pragya Sur,
8246,Susan Murphy,4.31
8248,Jose Zubizarreta,4.9
8250,Lucas Janson,3.0
8251,Jose Zubizarreta,4.9
8111,Paola Arlotta,4.46
8111,,
8111,Fei Chen,4.46
8111,Amie Holmes,
8111,Richard Lee,4.46
8111,Maitreyi Upadhyay,4.46
8111,,4.46
8099,Kara McKinley,4.91
8100,Ya-chieh Hsu,4.67
8101,Jason Buenrostro,4.75
8102,Ryan Flynn,3.85
8103,Leonard Zon,
8109,William Anderson,2.8
8109,,2.8
8109,,2.8
8110,Mark Fishman,2.5
8110,,2.5
8110,Saige Pompura,2.5
7652,Alain Viel,4.38
8284,Stevie Walker-Webb,4.2
8285,L ROD,4.89
8261,Marcus Stern,4.89
8262,Daria Khitrova,4.88
8263,Remo Airaldi,5.0
8265,Erika Bailey,4.71
8269,Shira Milikowsky,
8270,L ROD,4.89
8271,Jeffrey Page,5.0
8273,Aysha Upchurch,5.0
8274,Julia Smeliansky,4.86
8276,Phillip Howze,4.71
8277,Brian Quijada,4.33
8279,chukwumaa --,
8279,E. Jane,4.14
8283,Ryan McKittrick,4.36
8283,Jeffrey Page,4.36
8283,Diane Paulus,4.36
8307,Michael Bronski,4.29
8308,Durba Mitra,4.31
8297,Robert Reid-Pharr,4.6
8300,Phyllis Thompson,
8301,Marya Mtshali,4.63
8303,Rebecca Hogue,4.9
8305,Katherine Gibson,4.11
6378,Jacob Olupona,3.0
6379,Jamaica Kincaid,4.44
6381,Jamaica Kincaid,
6381,Marcyliena Morgan,3.83
6386,Andrew Pope,4.8
6389,David Williams,4.6
6390,Jesse McCarthy,4.38
6392,John Mugane,4.71
7573,,3.0
8254,John Mugane,5.0
8309,Taiwo Ehineni,
8309,John Mugane,5.0
8312,Taiwo Ehineni,4.64
8312,John Mugane,4.64
8314,,5.0
8314,,5.0
8316,John Mugane,4.86
6485,Michelle Choi,3.76
6487,Michelle Choi,4.38
6449,Jess Beck,
6451,Patricia Capone,4.85
6451,Diana Loren,4.85
6453,Jennifer Carballo,3.86
6456,Rowan Flad,4.63
6457,Peter Manuelian,
6459,Malavika Reddy,4.42
6460,Kaya Williams,4.48
6462,Joyhanna Garza,4.8
6465,Julia Fierman,4.83
6467,Anna Jabloner,4.83
6470,Andrea Wright,
6473,Amy Clark,4.67
6474,Malavika Reddy,5.0
6476,Anna Jabloner,4.71
6478,Anya Bernstein,
6479,Mercedes Becerra,4.64
6479,David Jones,4.64
6479,Salmaan Keshavjee,
6479,Lindsey Zeve,4.64
6480,Ajantha Subramanian,4.64
6489,Fabian Wermelinger,3.8
6490,Natesh Pillai,3.66
6490,Pavlos Protopapas,3.66
6492,Pavlos Protopapas,3.89
6494,Christopher Tanner,
6495,Christopher Tanner,3.56
6497,Daniel Weinstock,4.69
6499,Efthimios Kaxiras,3.76
6499,Logan McCarty,3.76
6499,Georgios Neofotistos,
6516,Steven Gortler,
6500,Jeffrey Paten,4.5
6501,Ariel Amir,3.88
6505,Dina Obeid,3.58
6508,Margo Levine,
6510,Michael Brenner,4.5
6511,Ariel Amir,4.11
6512,Christopher Rycroft,
6513,Weiwei Pan,4.77
6513,Weiwei Pan,4.68
6515,Cengiz Pehlevan,
6529,Eric Mazur,3.5
6529,Eric Mazur,3.67
6520,Julia Mundy,4.96
6523,David Weitz,4.33
6524,Joanna Aizenberg,
6525,Frans Spaepen,4.29
6526,Vinothan Manoharan,4.06
6397,Katarina Burin,4.62
6403,Katarina Burin,4.5
6412,Annette Lemieux,4.55
6432,Carissa Rodriguez,3.8
6433,Elle Perez,5.0
6435,Sharon Harper,4.17
6437,Alfred Guzzetti,5.0
6439,Akosua Owusu,4.5
6441,Ruth Lingford,4.5
6443,Ruth Lingford,4.75
6443,Alain Viel,4.75
6394,John Stilgoe,4.56
6398,Judith Belzer,4.73
6400,Nora Schultz,3.91
6401,Anthony Romero,
6404,Sharon Harper,4.57
6405,Makeda Best,4.92
6407,Dominga Sotomayor Castillo,4.57
6408,Young Joo Lee,4.8
6410,Julie Mallozzi,4.29
6414,Lex Brown,3.4
6416,John Stilgoe,4.63
6418,Kenneth Tam,
6420,Laura Frahm,4.82
6422,Dennis Lim,4.4
6423,Eric Rentschler,4.82
6424,Tom Conley,3.78
6425,Stephen Prina,5.0
6427,Jennifer L. Roberts,4.83
6427,Matt Saunders,4.83
6428,Nora Schultz,4.8
6429,Carrie Lambert-Beatty,4.11
6542,David Charbonneau,4.53
6548,Philip Sadler,4.13
6546,Daniel Eisenstein,4.2
6544,Xingang Chen,4.88
6549,Ramesh Narayan,5.0
6550,Charles Conroy,4.0
6552,John Johnson,4.0
6587,Nancy Long Sieber,3.57
6589,Brendan Manning,4.43
6589,Zachary Nagel,4.43
6566,Maurice Smith,2.72
6567,Kit Parker,3.73
6573,Gad Getz,4.71
6575,Marcello Pagano,3.0
6577,Brent Coull,4.9
6579,Junwei Lu,
6583,Tom Chen,4.38
6595,Catherine McKenna,4.77
7579,Joseph Nagy,4.38
6727,Dominic Mao,4.6
6608,Tim Brunker,3.1
6608,Eric Jacobsen,3.1
6614,Andrew Myers,4.26
6596,,4.67
6596,Heidi Vollmer-Snarr,4.67
6598,Stuart Schreiber,4.29
6598,,4.29
6599,Brian Liau,4.59
6600,Dilek Dogutan Kiper,4.83
6603,Theodore Betley,4.71
6604,,3.88
6604,Suyang Xu,3.88
6606,Adam Cohen,
6609,Christina Woo,4.62
6610,David Liu,4.61
6612,Shao-Liang Zheng,3.75
6615,Sirinya Matchacheep,3.31
7653,Tim Brunker,3.52
7653,Richard Losick,
7653,Sirinya Matchacheep,3.52
7653,Gregory Tucci,3.52
7921,Kang-Kuen Ni,4.2
7921,Lu Wang,
6645,Margaret Andrews,4.5
6647,Irene Peirano Garrison,4.0
6653,Natasha Bershadsky,3.38
6649,Dimiter Angelov,4.8
6649,Alexander Riehle,4.8
6651,Harry Morgan,5.0
7375,Ivy Livingston,4.6
7375,Ivy Livingston,4.8
7625,Ivy Livingston,4.63
7618,Ivy Livingston,
7618,Ivy Livingston,
7619,,
7620,Rachel Philbrick,4.0
7623,Irene Peirano Garrison,4.57
7776,Calliopi Dourou,4.88
6657,Thomas Wisniewski,4.67
6658,Sandra Naddaff,5.0
6660,Gregory Nagy,
6661,Verena Conley,4.0
6663,Federico Cortese,4.57
6663,John Hamilton,4.57
6665,John Hamilton,4.63
6667,Luis Giron Negron,4.2
6668,Thomas Wisniewski,5.0
6669,Verena Conley,4.2
6671,Panagiotis Roilos,4.6
6672,Marc Shell,2.4
6721,David Malan,3.76
6721,Carter Zenke,3.76
6724,Eddie Kohler,3.92
6675,James Waldo,4.88
6676,Fabian Wermelinger,3.8
6677,Natesh Pillai,3.66
6677,Pavlos Protopapas,3.66
6679,Salil Vadhan,
6680,Adam Hesterberg,3.48
6680,Madhu Sudan,
6682,Boaz Barak,4.5
6683,David Parkes,4.1
6687,Stephen Chong,4.55
6689,Stratos Idreos,4.5
6690,Hanspeter Pfister,3.66
6694,Ariel Procaccia,
6695,Stuart Shieber,3.84
6701,Boaz Barak,4.5
6705,H.T. Kung,3.73
6707,Nada Amin,4.71
6709,James Mickens,4.83
6711,Yaron Singer,2.87
6712,Finale Doshi-Velez,4.67
6714,Todd Zickler,
6716,Christopher Tanner,
6717,Radhika Nagpal,4.53
6718,John Girash,4.64
6718,David Parkes,4.64
6730,Rebecca Fischer,
6730,Jerry Mitrovica,4.54
6750,Marianna Linz,4.1
6750,Ann Pearson,4.1
6751,David Johnston,4.63
6736,Peter Huybers,4.36
6737,Brian Farrell,2.4
6738,Robin Wordsworth,3.5
6741,Peter Huybers,
6743,Daniel Jacob,4.86
6743,Steven Wofsy,4.86
6744,Zhiming Kuang,4.11
6745,Daniel Jacob,3.83
6745,Steven Wofsy,3.83
6748,Nadja Drabon,4.38
6631,Landon (Yuxiao) Du,4.75
6631,Landon (Yuxiao) Du,
6631,Landon (Yuxiao) Du,4.33
6631,Landon (Yuxiao) Du,5.0
6631,Landon (Yuxiao) Du,5.0
6633,Jie Ying,4.8
6633,Jie Ying,4.77
6633,Jie Ying,4.75
6619,David Sena,4.71
6621,Bin Yang,4.75
6621,Bin Yang,4.5
6621,Bin Yang,4.63
6624,Jing Cai,4.83
6624,Fan Jia,4.83
6624,Jing Cai,4.9
6624,Fan Jia,4.9
6624,Jing Cai,4.86
6624,Fan Jia,4.86
6626,Fangzheng Zhang,4.8
6626,Fangzheng Zhang,5.0
6628,Xiaocheng Chen,5.0
6629,Xiaoshi Yu,
6629,Xiaoshi Yu,
6635,Peter Bol,
6636,Michael Puett,4.8
6639,Mark Elliott,
6639,Michael Szonyi,4.83
6640,Xiaofei Tian,5.0
6641,Wai-Yee Li,
6642,David Wang,4.83
6756,Shigehisa Kuriyama,5.0
6761,Daniel Koss,4.36
6763,Daniel Koss,4.29
7601,Yuko Kageyama-Hunt,4.65
7601,Yuko Kageyama-Hunt,4.45
7601,Yuko Kageyama-Hunt,5.0
7594,Miki Miyagawa,5.0
7594,Miki Miyagawa,4.83
7596,Tomoko Graham,
7596,Tomoko Graham,5.0
7599,Wesley Jacobsen,4.29
7603,Melissa McCormick,4.8
7612,Hi-Sun Kim,4.43
7612,Hi-Sun Kim,4.79
7612,,4.33
7612,Jee Hyun Lee,4.33
7615,Hi-Sun Kim,5.0
7606,Ahsil Noh,4.33
7609,Jee Hyun Lee,4.71
7611,Ahsil Noh,4.25
7616,Bridget Martin,3.8
7617,Si Nae Park,4.88
8290,Binh Ngo,4.7
6779,Jason Furman,4.05
6779,David Laibson,4.05
6779,David Martin,4.05
6843,John Campbell,3.9
6844,,4.0
6844,,5.0
6844,,
6844,,4.67
6844,,4.0
6844,,
6844,,4.56
6844,Anne Le Brun,4.38
6848,Kiran Gajwani,4.71
6848,,4.67
6848,,4.71
6848,,4.75
6848,,4.43
6850,Thomas Baranga,5.0
6766,Maxim Boycko,3.66
6768,Thomas Baranga,3.46
6770,Edward Glaeser,
6773,Jeffrey Miron,4.19
6774,Roland Fryer,3.73
6777,Moshe Hoffman,4.08
6777,Erez Yoeli,4.08
6778,Jerry Green,5.0
6782,Davide Pettenuzzo,3.73
6784,Elie Tamer,3.23
6787,Stefanie Stantcheva,3.96
6787,Stan Veuger,3.96
6788,Jeffrey Liebman,4.5
6788,Lawrence Summers,4.5
6790,Hans-Helmut Kotz,3.76
6791,Benjamin Enke,4.27
6792,Lawrence Summers,4.92
6792,Paul Tucker,4.92
6793,Pol Antras,
6794,Kenneth Rogoff,4.12
6797,Myrto Kalouptsidi,3.97
6799,Matthew Pritsker,3.4
6802,Stephen Marglin,4.57
6803,Edward Glaeser,4.1
6803,Eric Maskin,4.1
6805,Robert Barro,4.18
6805,David Laibson,4.18
6807,A. Gitmez,
6810,Benjamin Enke,
6813,Gregory Bruich,3.78
6815,Elie Tamer,3.96
6818,Eric Maskin,3.67
6818,Amartya Sen,3.67
6820,Emily Breza,4.42
6821,Xavier Gabaix,5.0
6823,Raj Chetty,4.54
6823,Stefanie Stantcheva,4.54
6827,Ariel Pakes,2.36
6828,John Campbell,4.75
6829,Samuel Hanson,4.83
6829,Adi Sunderam,4.83
6831,Lawrence Katz,
6833,Emily Breza,3.5
6833,Gabriel Kreindler,3.5
6833,Gautam Rao,3.5
6835,Xavier Gabaix,5.0
6835,Ludwig Straub,5.0
6838,Lawrence Katz,5.0
6838,Amanda Pallais,5.0
6839,Xavier Gabaix,5.0
6839,Jeremy Stein,5.0
6840,Edward Glaeser,5.0
6840,,5.0
6840,,1.0
6851,Emmerich Davies,4.86
6904,Caglar Ozturk,3.87
6906,Linsey Moyer,3.83
6907,Chris Lombardo,4.77
6910,Paul Bottino,4.7
6912,Julia Lee,4.44
6912,Samir Mitragotri,4.44
6912,Jeffrey Paten,4.44
6865,Dina Obeid,3.58
6868,Boris Kozinsky,4.42
6869,David Weitz,4.07
6871,Gage Hills,
6871,Woodward Yang,1.94
6872,Yue Lu,
6874,Demba Ba,4.4
6875,Justin Werfel,3.0
6876,Evelyn Hu,4.87
6878,Aidin Panahi,3.39
6881,David Clarke,4.04
6884,Kit Parker,3.73
6889,David Weitz,4.07
6891,Zhigang Suo,4.5
6893,Flavio Calmon,4.57
6895,Justin Werfel,3.0
6896,Federico Capasso,4.5
6896,Marko Loncar,4.5
6897,Federico Capasso,3.8
6897,Marko Loncar,
6899,Joanna Aizenberg,4.67
6899,Jonathan Grinham,4.67
6901,Jenny Hoffman,4.6
6901,Suzanne Smith,4.6
6960,Musa Syeed,4.67
6961,Claire Messud,4.63
6962,Jill Abramson,3.86
6966,Joshua Bell,4.91
6968,Joan Kane,4.5
6971,Tracy K. Smith,4.83
6973,Claire Messud,4.9
6974,Indraneel Mukherjee,4.5
